"111111110000000"
ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID	Description
1580_at	0.8809977	6.06e-01	-5.29e-01	-7.78052	-3.98e-04	1580	cytochrome P450, family 4, subfamily B, polypeptide 1
5939_at	0.8809977	6.06e-01	5.29e-01	-7.78056	3.77e-04	5939	RNA binding motif, single stranded interacting protein 2
64115_at	0.8809977	6.06e-01	5.29e-01	-7.78059	2.77e-02	64115	chromosome 10 open reading frame 54
162963_at	0.8810076	6.06e-01	5.28e-01	-7.78065	5.82e-04	162963	zinc finger protein 610
552889_at	0.8810076	6.06e-01	-5.28e-01	-7.78067	-4.03e-02	552889	ataxin 7-like 3B
155051_at	0.8810518	6.06e-01	5.28e-01	-7.78074	2.96e-02	155051	crystallin, gamma N
8941_at	0.881109	6.06e-01	5.28e-01	-7.78085	3.76e-04	8941	cyclin-dependent kinase 5, regulatory subunit 2 (p39)
7005_at	0.881109	6.06e-01	5.28e-01	-7.78085	9.19e-02	7005	TEA domain family member 3
7357_at	0.8812027	6.06e-01	5.28e-01	-7.78094	1.68e-01	7357	UDP-glucose ceramide glucosyltransferase
85440_at	0.8813475	6.06e-01	-5.28e-01	-7.78106	-3.66e-02	85440	dedicator of cytokinesis 7
24147_at	0.8814071	6.06e-01	-5.28e-01	-7.78114	-8.08e-03	24147	four jointed box 1 (Drosophila)
11232_at	0.8816228	6.07e-01	5.27e-01	-7.78132	6.46e-02	11232	polymerase (DNA directed), gamma 2, accessory subunit
10299_at	0.8816228	6.07e-01	5.27e-01	-7.78134	4.29e-02	10299	membrane-associated ring finger (C3HC4) 6
112744_at	0.8816817	6.07e-01	-5.27e-01	-7.78143	-3.96e-04	112744	interleukin 17F
84955_at	0.8816817	6.07e-01	-5.27e-01	-7.78149	-4.49e-02	84955	NudC domain containing 1
726_at	0.8816817	6.07e-01	-5.27e-01	-7.78149	-6.20e-02	726	calpain 5
10974_at	0.8823175	6.07e-01	-5.26e-01	-7.78192	-2.96e-01	10974	chromosome 10 open reading frame 116
23198_at	0.8823175	6.07e-01	5.26e-01	-7.78197	3.89e-02	23198	proteasome (prosome, macropain) activator subunit 4
5271_at	0.8823175	6.07e-01	-5.26e-01	-7.78197	-3.95e-04	5271	serpin peptidase inhibitor, clade B (ovalbumin), member 8
81627_at	0.8827569	6.08e-01	5.26e-01	-7.78226	5.68e-02	81627	chromosome 1 open reading frame 25
64123_at	0.8830264	6.08e-01	-5.25e-01	-7.78248	-2.07e-01	64123	EGF, latrophilin and seven transmembrane domain containing 1
84305_at	0.8830264	6.08e-01	-5.25e-01	-7.78249	-4.60e-02	84305	within bgcn homolog (Drosophila)
23646_at	0.8830828	6.08e-01	-5.25e-01	-7.78258	-6.84e-02	23646	phospholipase D family, member 3
1655_at	0.8830828	6.08e-01	5.25e-01	-7.7826	4.92e-02	1655	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5
116143_at	0.8832198	6.08e-01	-5.25e-01	-7.78277	-6.24e-02	116143	WD repeat domain 92
26166_at	0.8832198	6.08e-01	5.25e-01	-7.78277	1.58e-02	26166	regulator of G-protein signaling 22
115004_at	0.8832198	6.08e-01	5.25e-01	-7.7828	8.94e-04	115004	chromosome 6 open reading frame 150
112616_at	0.8834377	6.09e-01	-5.24e-01	-7.78296	-1.11e-01	112616	CKLF-like MARVEL transmembrane domain containing 7
128821_at	0.8837421	6.09e-01	5.24e-01	-7.78317	3.72e-04	128821	cystatin 9-like
54454_at	0.8840989	6.09e-01	5.23e-01	-7.78343	2.75e-02	54454	ATPase family, AAA domain containing 2B
3799_at	0.8840989	6.09e-01	5.23e-01	-7.78345	4.19e-02	3799	kinesin family member 5B
523_at	0.8848599	6.10e-01	5.23e-01	-7.78391	6.54e-02	523	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A
5607_at	0.8850254	6.10e-01	5.22e-01	-7.78408	4.17e-02	5607	mitogen-activated protein kinase kinase 5
84189_at	0.8850254	6.10e-01	-5.22e-01	-7.78409	-6.33e-02	84189	SLIT and NTRK-like family, member 6
79694_at	0.8853203	6.10e-01	-5.22e-01	-7.78429	-2.82e-02	79694	mannosidase, endo-alpha
440738_at	0.8854137	6.10e-01	5.22e-01	-7.78438	3.59e-04	440738	microtubule-associated protein 1 light chain 3 gamma
64426_at	0.8855209	6.10e-01	-5.22e-01	-7.78448	-6.01e-02	64426	suppressor of defective silencing 3 homolog (S. cerevisiae)
3902_at	0.8855659	6.11e-01	-5.21e-01	-7.78455	-3.17e-03	3902	lymphocyte-activation gene 3
84708_at	0.8855659	6.11e-01	-5.21e-01	-7.78459	-1.61e-01	84708	ligand of numb-protein X 1
344838_at	0.8855827	6.11e-01	5.21e-01	-7.78463	9.47e-02	344838	progestin and adipoQ receptor family member IX
5199_at	0.8858437	6.11e-01	-5.21e-01	-7.78485	-1.53e-01	5199	complement factor properdin
29066_at	0.8858437	6.11e-01	-5.21e-01	-7.78486	-3.18e-02	29066	zinc finger CCCH-type containing 7A
79415_at	0.8858516	6.11e-01	-5.21e-01	-7.7849	-7.31e-02	79415	chromosome 17 open reading frame 62
10786_at	0.8858535	6.11e-01	5.21e-01	-7.78494	2.05e-01	10786	solute carrier family 17 (sodium phosphate), member 3
6376_at	0.885859	6.11e-01	5.21e-01	-7.78499	9.64e-02	6376	chemokine (C-X3-C motif) ligand 1
2395_at	0.8861619	6.11e-01	-5.20e-01	-7.78521	-7.79e-02	2395	frataxin
9322_at	0.8861619	6.11e-01	-5.20e-01	-7.78525	-2.35e-02	9322	thyroid hormone receptor interactor 10
93210_at	0.8861619	6.11e-01	-5.20e-01	-7.78527	-8.20e-02	93210	post-GPI attachment to proteins 3
7991_at	0.8862369	6.12e-01	-5.20e-01	-7.78535	-1.48e-01	7991	tumor suppressor candidate 3
2043_at	0.8862639	6.12e-01	-5.20e-01	-7.78543	-3.47e-04	2043	EPH receptor A4
125893_at	0.8862639	6.12e-01	-5.20e-01	-7.78545	-5.78e-02	125893	zinc finger protein 816A
23196_at	0.8866029	6.12e-01	5.19e-01	-7.78568	3.40e-02	23196	family with sequence similarity 120A
797_at	0.8866029	6.12e-01	-5.19e-01	-7.78572	-3.87e-04	797	calcitonin-related polypeptide beta
24142_at	0.8867022	6.12e-01	-5.19e-01	-7.78582	-3.74e-03	24142	N-acetyltransferase 6 (GCN5-related)
337878_at	0.8867022	6.12e-01	-5.19e-01	-7.78585	-3.87e-04	337878	keratin associated protein 7-1 (gene/pseudogene)
280_at	0.8868732	6.12e-01	5.19e-01	-7.78598	6.94e-02	280	amylase, alpha 2B (pancreatic)
1277_at	0.8870275	6.13e-01	5.19e-01	-7.78613	1.56e-01	1277	collagen, type I, alpha 1
100289061_at	0.8870275	6.13e-01	-5.19e-01	-7.78615	-4.50e-02	100289061	hypothetical protein LOC100289061
11184_at	0.8872003	6.13e-01	5.18e-01	-7.78628	3.86e-04	11184	mitogen-activated protein kinase kinase kinase kinase 1
63898_at	0.8880725	6.13e-01	5.17e-01	-7.78681	8.76e-02	63898	SH2 domain containing 4A
400506_at	0.8881735	6.13e-01	-5.17e-01	-7.7869	-4.69e-02	400506	chromosome 16 open reading frame 88
113179_at	0.888389	6.14e-01	5.17e-01	-7.78707	3.66e-04	113179	adenosine deaminase, tRNA-specific 3, TAD3 homolog (S. cerevisiae)
3572_at	0.888389	6.14e-01	5.17e-01	-7.7871	1.26e-01	3572	interleukin 6 signal transducer (gp130, oncostatin M receptor)
9895_at	0.8884984	6.14e-01	-5.17e-01	-7.7872	-1.91e-02	9895	tectonin beta-propeller repeat containing 2
84928_at	0.8887102	6.14e-01	-5.16e-01	-7.78735	-6.42e-02	84928	transmembrane protein 209
2280_at	0.8888491	6.14e-01	5.16e-01	-7.78747	3.48e-02	2280	FK506 binding protein 1A, 12kDa
56062_at	0.8888537	6.14e-01	5.16e-01	-7.78751	3.65e-04	56062	kelch-like 4 (Drosophila)
84364_at	0.8891171	6.14e-01	-5.16e-01	-7.7877	-8.61e-02	84364	ADP-ribosylation factor GTPase activating protein 2
64131_at	0.8891659	6.15e-01	-5.16e-01	-7.78776	-3.83e-04	64131	xylosyltransferase I
224_at	0.8896597	6.15e-01	5.15e-01	-7.78808	4.81e-02	224	aldehyde dehydrogenase 3 family, member A2
84065_at	0.8896597	6.15e-01	5.15e-01	-7.78813	4.68e-02	84065	transmembrane protein 222
285761_at	0.8896597	6.15e-01	-5.15e-01	-7.78817	-8.94e-02	285761	discoidin, CUB and LCCL domain containing 1
84153_at	0.8896597	6.15e-01	-5.15e-01	-7.78819	-2.77e-02	84153	ribonuclease H2, subunit C
266655_at	0.8896666	6.15e-01	-5.15e-01	-7.78825	-7.09e-02	266655	non-protein coding RNA 94
7051_at	0.8896666	6.15e-01	5.15e-01	-7.78827	3.64e-04	7051	transglutaminase 1 (K polypeptide epidermal type I, protein-glutamine-gamma-glutamyltransferase)
79866_at	0.8901021	6.16e-01	-5.14e-01	-7.78857	-6.38e-02	79866	chromosome 13 open reading frame 34
6838_at	0.8901021	6.16e-01	-5.14e-01	-7.78863	-1.03e-01	6838	surfeit 6
10581_at	0.8901021	6.16e-01	-5.14e-01	-7.78868	-1.03e-01	10581	interferon induced transmembrane protein 2 (1-8D)
401494_at	0.8901021	6.16e-01	-5.14e-01	-7.78873	-6.37e-02	401494	protein tyrosine phosphatase-like A domain containing 2
79879_at	0.8901021	6.16e-01	5.14e-01	-7.78874	3.51e-04	79879	coiled-coil domain containing 134
8239_at	0.8901021	6.16e-01	-5.14e-01	-7.78875	-4.51e-02	8239	ubiquitin specific peptidase 9, X-linked
284440_at	0.890365	6.16e-01	5.13e-01	-7.78893	2.77e-02	284440	hypothetical LOC284440
22882_at	0.8906422	6.16e-01	-5.13e-01	-7.78912	-7.47e-02	22882	zinc fingers and homeoboxes 2
83483_at	0.890798	6.16e-01	-5.13e-01	-7.78928	-2.54e-02	83483	plasmalemma vesicle associated protein
10096_at	0.890798	6.16e-01	-5.13e-01	-7.78929	-4.87e-02	10096	ARP3 actin-related protein 3 homolog (yeast)
51661_at	0.8910725	6.17e-01	-5.12e-01	-7.78947	-2.40e-02	51661	FK506 binding protein 7
152195_at	0.8910776	6.17e-01	5.12e-01	-7.78952	3.31e-02	152195	nudix (nucleoside diphosphate linked moiety X)-type motif 16 pseudogene 1
79844_at	0.8911347	6.17e-01	5.12e-01	-7.78959	1.22e-01	79844	zinc finger, DHHC-type containing 11
9128_at	0.8914083	6.17e-01	-5.12e-01	-7.78982	-7.15e-02	9128	PRP4 pre-mRNA processing factor 4 homolog (yeast)
2219_at	0.8914083	6.17e-01	5.12e-01	-7.78992	2.16e-01	2219	ficolin (collagen/fibrinogen domain containing) 1
54836_at	0.8914083	6.17e-01	5.12e-01	-7.78993	3.47e-03	54836	B-box and SPRY domain containing
23224_at	0.8914083	6.17e-01	-5.12e-01	-7.78994	-1.80e-02	23224	spectrin repeat containing, nuclear envelope 2
4312_at	0.8914083	6.17e-01	5.11e-01	-7.78998	1.40e-03	4312	matrix metallopeptidase 1 (interstitial collagenase)
27018_at	0.8914083	6.17e-01	5.11e-01	-7.78999	6.95e-02	27018	nerve growth factor receptor (TNFRSF16) associated protein 1
81494_at	0.8914083	6.17e-01	-5.11e-01	-7.79001	-1.36e-01	81494	complement factor H-related 5
51131_at	0.8914848	6.17e-01	5.11e-01	-7.79009	9.34e-02	51131	PHD finger protein 11
137872_at	0.8918991	6.18e-01	5.11e-01	-7.79035	1.33e-01	137872	alcohol dehydrogenase, iron containing, 1
55347_at	0.8921671	6.18e-01	-5.10e-01	-7.79057	-8.35e-02	55347	abhydrolase domain containing 10
56172_at	0.8921671	6.18e-01	5.10e-01	-7.79059	1.91e-02	56172	ankylosis, progressive homolog (mouse)
84740_at	0.8921671	6.18e-01	5.10e-01	-7.79062	3.60e-04	84740	hypothetical LOC84740
3104_at	0.8923828	6.18e-01	-5.10e-01	-7.79081	-7.56e-02	3104	zinc finger and BTB domain containing 48
55176_at	0.8923828	6.18e-01	5.10e-01	-7.79081	1.30e-02	55176	Sec61 alpha 2 subunit (S. cerevisiae)
5837_at	0.8926619	6.19e-01	5.10e-01	-7.79102	4.33e-03	5837	phosphorylase, glycogen, muscle
2103_at	0.8926619	6.19e-01	5.09e-01	-7.79104	5.41e-03	2103	estrogen-related receptor beta
27123_at	0.8926774	6.19e-01	-5.09e-01	-7.79109	-3.77e-04	27123	dickkopf homolog 2 (Xenopus laevis)
29102_at	0.8926978	6.19e-01	5.09e-01	-7.79114	4.28e-02	29102	ribonuclease type III, nuclear
83696_at	0.8928036	6.19e-01	-5.09e-01	-7.79125	-6.58e-04	83696	trafficking protein particle complex 9
56005_at	0.8928036	6.19e-01	-5.09e-01	-7.79127	-6.08e-02	56005	chromosome 19 open reading frame 10
79864_at	0.8930041	6.19e-01	-5.09e-01	-7.79142	-3.76e-04	79864	chromosome 11 open reading frame 63
101_at	0.8935409	6.20e-01	-5.08e-01	-7.79175	-2.69e-02	101	ADAM metallopeptidase domain 8
5301_at	0.8942187	6.20e-01	-5.07e-01	-7.79216	-3.16e-02	5301	peptidylprolyl cis/trans isomerase, NIMA-interacting 1-like (pseudogene)
84984_at	0.8946089	6.20e-01	-5.07e-01	-7.79241	-3.74e-04	84984	chromosome 3 open reading frame 34
10905_at	0.8949679	6.21e-01	-5.06e-01	-7.79266	-1.49e-02	10905	mannosidase, alpha, class 1A, member 2
57698_at	0.8949679	6.21e-01	-5.06e-01	-7.79268	-7.59e-02	57698	KIAA1598
57192_at	0.895011	6.21e-01	5.06e-01	-7.79274	1.15e-01	57192	mucolipin 1
51490_at	0.8951599	6.21e-01	-5.06e-01	-7.79286	-3.11e-02	51490	chromosome 9 open reading frame 114
57584_at	0.895222	6.21e-01	-5.06e-01	-7.79293	-2.70e-02	57584	Rho GTPase activating protein 21
5971_at	0.8952514	6.21e-01	5.06e-01	-7.79299	7.46e-02	5971	v-rel reticuloendotheliosis viral oncogene homolog B
10420_at	0.8952696	6.21e-01	5.06e-01	-7.79304	7.28e-02	10420	testis-specific kinase 2
126917_at	0.8953103	6.21e-01	5.06e-01	-7.7931	9.64e-02	126917	intermediate filament family orphan 2
79927_at	0.8953721	6.21e-01	5.05e-01	-7.79318	5.28e-03	79927	glycine/arginine rich protein 1
54780_at	0.8953721	6.21e-01	5.05e-01	-7.79321	4.83e-02	54780	non-SMC element 4 homolog A (S. cerevisiae)
6548_at	0.895501	6.22e-01	5.05e-01	-7.79332	1.21e-02	6548	solute carrier family 9 (sodium/hydrogen exchanger), member 1
3202_at	0.8959158	6.22e-01	5.05e-01	-7.79358	4.58e-02	3202	homeobox A5
845_at	0.8959158	6.22e-01	5.05e-01	-7.79362	3.55e-04	845	calsequestrin 2 (cardiac muscle)
202915_at	0.89619	6.22e-01	5.04e-01	-7.7938	1.91e-02	202915	transmembrane protein 184A
23586_at	0.8963442	6.22e-01	5.04e-01	-7.79394	1.31e-01	23586	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58
116729_at	0.8963442	6.22e-01	-5.04e-01	-7.79396	-1.15e-02	116729	dysferlin interacting protein 1
2331_at	0.8966816	6.23e-01	5.04e-01	-7.79418	3.13e-02	2331	fibromodulin
4060_at	0.8967963	6.23e-01	5.03e-01	-7.79428	1.75e-01	4060	lumican
8360_at	0.8967963	6.23e-01	5.03e-01	-7.79432	1.45e-02	8360	histone cluster 1, H4d
80174_at	0.8968186	6.23e-01	-5.03e-01	-7.79437	-3.71e-04	80174	DBF4 homolog B (S. cerevisiae)
492311_at	0.8970281	6.23e-01	5.03e-01	-7.79452	4.91e-02	492311	chromosome 5 open reading frame 53
23247_at	0.8971975	6.23e-01	5.03e-01	-7.79465	4.67e-03	23247	KIAA0556
80323_at	0.8975105	6.24e-01	5.02e-01	-7.79486	1.03e-01	80323	coiled-coil domain containing 68
79691_at	0.8978372	6.24e-01	5.02e-01	-7.79507	4.57e-02	79691	queuine tRNA-ribosyltransferase domain containing 1
128637_at	0.8978745	6.24e-01	5.02e-01	-7.79513	1.33e-02	128637	TBC1 domain family, member 20
83543_at	0.8981081	6.24e-01	5.01e-01	-7.79529	3.52e-04	83543	allograft inflammatory factor 1-like
10898_at	0.8982927	6.24e-01	-5.01e-01	-7.79543	-4.79e-02	10898	cleavage and polyadenylation specific factor 4, 30kDa
64118_at	0.8987527	6.25e-01	-5.01e-01	-7.79572	-6.83e-02	64118	dihydrouridine synthase 1-like (S. cerevisiae)
54919_at	0.8987929	6.25e-01	-5.01e-01	-7.79578	-4.16e-02	54919	HEAT repeat containing 2
1877_at	0.8988779	6.25e-01	5.00e-01	-7.7959	7.99e-02	1877	E4F transcription factor 1
388743_at	0.8988779	6.25e-01	-5.00e-01	-7.79592	-7.76e-03	388743	calpain 8
5546_at	0.8988779	6.25e-01	5.00e-01	-7.79593	8.02e-02	5546	papillary renal cell carcinoma (translocation-associated)
285848_at	0.898976	6.25e-01	-5.00e-01	-7.79603	-3.67e-04	285848	patatin-like phospholipase domain containing 1
5340_at	0.8990767	6.25e-01	-5.00e-01	-7.79612	-2.47e-02	5340	plasminogen
120329_at	0.8991636	6.25e-01	-5.00e-01	-7.7962	-2.67e-03	120329	caspase 12 (gene/pseudogene)
6720_at	0.8992386	6.25e-01	5.00e-01	-7.79628	1.89e-01	6720	sterol regulatory element binding transcription factor 1
57473_at	0.8996579	6.26e-01	-4.99e-01	-7.79654	-1.15e-01	57473	zinc finger protein 512B
913_at	0.8996985	6.26e-01	-4.99e-01	-7.7966	-8.22e-04	913	CD1e molecule
8379_at	0.8997683	6.26e-01	-4.99e-01	-7.79671	-1.05e-01	8379	MAD1 mitotic arrest deficient-like 1 (yeast)
6860_at	0.8997683	6.26e-01	-4.99e-01	-7.79673	-2.27e-02	6860	synaptotagmin IV
79701_at	0.8997683	6.26e-01	4.99e-01	-7.79675	1.03e-02	79701	chromosome 17 open reading frame 101
57231_at	0.8999687	6.26e-01	-4.98e-01	-7.7969	-4.83e-02	57231	sorting nexin 14
114876_at	0.9000019	6.26e-01	4.98e-01	-7.79695	1.29e-01	114876	oxysterol binding protein-like 1A
114784_at	0.900319	6.27e-01	4.98e-01	-7.79716	3.49e-04	114784	CUB and Sushi multiple domains 2
2553_at	0.9007826	6.27e-01	4.97e-01	-7.79744	5.35e-02	2553	GA binding protein transcription factor, beta subunit 1
100287246_at	0.9010953	6.27e-01	-4.97e-01	-7.79768	-3.64e-04	100287246	hypothetical protein LOC100287246
51552_at	0.9010953	6.27e-01	4.97e-01	-7.79769	4.04e-02	51552	RAB14, member RAS oncogene family
55119_at	0.901097	6.27e-01	4.97e-01	-7.79773	5.43e-02	55119	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B
2762_at	0.9011048	6.27e-01	-4.97e-01	-7.79777	-1.12e-01	2762	GDP-mannose 4,6-dehydratase
79037_at	0.9012245	6.28e-01	4.97e-01	-7.7979	4.28e-02	79037	poliovirus receptor related immunoglobulin domain containing
79657_at	0.9012245	6.28e-01	-4.97e-01	-7.79791	-5.16e-02	79657	RNA polymerase II associated protein 3
123720_at	0.9015658	6.28e-01	4.96e-01	-7.79814	6.37e-02	123720	WAS protein homolog associated with actin, golgi membranes and microtubules
388272_at	0.9015658	6.28e-01	4.96e-01	-7.79816	1.14e-01	388272	chromosome 16 open reading frame 87
81792_at	0.901594	6.28e-01	-4.96e-01	-7.79822	-4.37e-03	81792	ADAM metallopeptidase with thrombospondin type 1 motif, 12
81797_at	0.9016756	6.28e-01	4.96e-01	-7.7983	3.45e-03	81797	olfactory receptor, family 12, subfamily D, member 3
57731_at	0.9025622	6.29e-01	-4.95e-01	-7.7988	-3.62e-04	57731	spectrin, beta, non-erythrocytic 4
54497_at	0.9030395	6.29e-01	4.94e-01	-7.79909	5.22e-02	54497	HEAT repeat containing 5B
613_at	0.9030694	6.29e-01	-4.94e-01	-7.79915	-1.08e-01	613	breakpoint cluster region
26022_at	0.9032399	6.29e-01	4.94e-01	-7.7993	2.04e-01	26022	transmembrane protein 98
6770_at	0.9032399	6.29e-01	-4.94e-01	-7.79934	-4.21e-03	6770	steroidogenic acute regulatory protein
346562_at	0.9032399	6.29e-01	-4.94e-01	-7.79935	-3.61e-04	346562	guanine nucleotide binding protein, alpha transducing 3
341880_at	0.9033838	6.30e-01	-4.94e-01	-7.79946	-6.71e-03	341880	solute carrier family 35, member F4
23230_at	0.9035859	6.30e-01	4.93e-01	-7.79961	6.93e-02	23230	vacuolar protein sorting 13 homolog A (S. cerevisiae)
57194_at	0.904041	6.30e-01	-4.93e-01	-7.79989	-1.06e-03	57194	ATPase, class V, type 10A
130589_at	0.904041	6.30e-01	-4.93e-01	-7.79992	-5.80e-02	130589	galactose mutarotase (aldose 1-epimerase)
6166_at	0.904569	6.31e-01	-4.92e-01	-7.80024	-5.32e-02	6166	ribosomal protein L36a-like
55346_at	0.9047278	6.31e-01	-4.92e-01	-7.80036	-1.81e-02	55346	t-complex 11 (mouse)-like 1
100130733_at	0.9047856	6.31e-01	4.92e-01	-7.80045	7.23e-02	100130733	leucine rich repeat containing 70
84174_at	0.9047856	6.31e-01	-4.92e-01	-7.80046	-3.59e-04	84174	Src-like-adaptor 2
221476_at	0.9056814	6.32e-01	-4.91e-01	-7.80097	-4.05e-02	221476	peptidase inhibitor 16
196528_at	0.9057187	6.32e-01	-4.91e-01	-7.80103	-2.84e-02	196528	AT rich interactive domain 2 (ARID, RFX-like)
203523_at	0.9057966	6.32e-01	-4.90e-01	-7.80111	-2.10e-02	203523	zinc finger protein 449
57455_at	0.9059229	6.32e-01	-4.90e-01	-7.80121	-1.96e-02	57455	REX1, RNA exonuclease 1 homolog (S. cerevisiae)
83982_at	0.9059409	6.32e-01	4.90e-01	-7.80126	6.90e-02	83982	interferon, alpha-inducible protein 27-like 2
55785_at	0.9059946	6.32e-01	4.90e-01	-7.80135	6.54e-03	55785	FYVE, RhoGEF and PH domain containing 6
10039_at	0.9059946	6.32e-01	-4.90e-01	-7.80136	-7.25e-02	10039	poly (ADP-ribose) polymerase family, member 3
8704_at	0.9060554	6.32e-01	4.90e-01	-7.80143	2.35e-02	8704	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2
9040_at	0.9062407	6.32e-01	4.89e-01	-7.80156	5.14e-02	9040	ubiquitin-conjugating enzyme E2M (UBC12 homolog, yeast)
65125_at	0.9062883	6.32e-01	-4.89e-01	-7.80163	-5.09e-02	65125	WNK lysine deficient protein kinase 1
26045_at	0.9066659	6.33e-01	4.89e-01	-7.80189	1.31e-02	26045	leucine rich repeat transmembrane neuronal 2
146456_at	0.9066659	6.33e-01	-4.89e-01	-7.8019	-2.08e-01	146456	transmembrane emp24 protein transport domain containing 6
170712_at	0.9067004	6.33e-01	-4.89e-01	-7.80195	-3.56e-04	170712	cytochrome c oxidase subunit VIIb2
90527_at	0.906778	6.33e-01	4.89e-01	-7.80206	3.56e-04	90527	dual oxidase maturation factor 1
3213_at	0.906778	6.33e-01	-4.88e-01	-7.80207	-2.55e-03	3213	homeobox B3
51703_at	0.9070277	6.33e-01	-4.88e-01	-7.80224	-6.22e-02	51703	acyl-CoA synthetase long-chain family member 5
8763_at	0.9072299	6.34e-01	4.88e-01	-7.80238	6.26e-02	8763	CD164 molecule, sialomucin
55090_at	0.9073281	6.34e-01	-4.88e-01	-7.80251	-3.43e-02	55090	mediator complex subunit 9
11054_at	0.9073281	6.34e-01	4.88e-01	-7.80252	2.58e-02	11054	opioid growth factor receptor
50832_at	0.9073281	6.34e-01	4.87e-01	-7.80258	3.40e-04	50832	taste receptor, type 2, member 4
100287402_at	0.9073281	6.34e-01	-4.87e-01	-7.80261	-4.65e-02	100287402	hypothetical protein LOC100287402
403341_at	0.9073281	6.34e-01	4.87e-01	-7.80262	2.88e-02	403341	zinc finger and BTB domain containing 34
54863_at	0.9074628	6.34e-01	4.87e-01	-7.80278	1.21e-02	54863	chromosome 9 open reading frame 167
1783_at	0.9074628	6.34e-01	-4.87e-01	-7.80279	-3.84e-02	1783	dynein, cytoplasmic 1, light intermediate chain 2
80305_at	0.9074628	6.34e-01	-4.87e-01	-7.8028	-4.48e-03	80305	TraB domain containing
84245_at	0.9074974	6.34e-01	-4.87e-01	-7.80285	-4.93e-02	84245	methylthioribose-1-phosphate isomerase homolog (S. cerevisiae)
10614_at	0.9076249	6.34e-01	4.87e-01	-7.80299	5.99e-02	10614	hexamethylene bis-acetamide inducible 1
84419_at	0.9076249	6.34e-01	-4.87e-01	-7.80299	-6.36e-02	84419	chromosome 15 open reading frame 48
3895_at	0.9076641	6.34e-01	-4.87e-01	-7.80305	-5.42e-02	3895	kinectin 1 (kinesin receptor)
283856_at	0.9076985	6.35e-01	4.86e-01	-7.80313	3.87e-04	283856	hypothetical protein LOC283856
5542_at	0.9076985	6.35e-01	-4.86e-01	-7.80317	-4.05e-02	5542	proline-rich protein BstNI subfamily 1
87_at	0.9076985	6.35e-01	4.86e-01	-7.80318	5.64e-02	87	actinin, alpha 1
2528_at	0.9077196	6.35e-01	4.86e-01	-7.80323	3.52e-02	2528	fucosyltransferase 6 (alpha (1,3) fucosyltransferase)
2014_at	0.9078399	6.35e-01	4.86e-01	-7.80333	1.06e-01	2014	epithelial membrane protein 3
6692_at	0.9080166	6.35e-01	-4.86e-01	-7.80347	-3.06e-02	6692	serine peptidase inhibitor, Kunitz type 1
23218_at	0.9080166	6.35e-01	4.86e-01	-7.8035	2.42e-03	23218	neurobeachin-like 2
131096_at	0.9086218	6.35e-01	4.85e-01	-7.80386	3.37e-04	131096	potassium voltage-gated channel, subfamily H (eag-related), member 8
100287808_at	0.9086218	6.36e-01	4.85e-01	-7.80388	6.40e-04	100287808	hypothetical protein LOC100287808
