ID	adj.P.Val	P.Value	t	B	logFC	SPOT_ID	Description
388695_at	1.0	0.963	-0.0472	-7.9278	-0.00242		LysM, putative peptidoglycan-binding, domain containing 1
60487_at	1.0	0.963	0.0472	-7.9278	0.00512		tRNA methyltransferase 11 homolog (S. cerevisiae)
51314_at	1.0	0.963	-0.047	-7.92781	-2.93e-05		thioredoxin domain containing 3 (spermatozoa)
7750_at	1.0	0.963	0.0469	-7.92781	0.00345		zinc finger, MYM-type 2
51388_at	1.0	0.964	-0.0466	-7.92783	-0.00658		nuclear import 7 homolog (S. cerevisiae)
51056_at	1.0	0.964	0.0464	-7.92783	0.00616		leucine aminopeptidase 3
8620_at	1.0	0.964	0.0464	-7.92784	0.00323		neuropeptide FF-amide peptide precursor
57120_at	1.0	0.964	0.0461	-7.92785	0.00208		golgi-associated PDZ and coiled-coil motif containing
5697_at	1.0	0.964	0.046	-7.92785	0.00219		peptide YY
84640_at	1.0	0.964	0.0458	-7.92787	0.00931		ubiquitin specific peptidase 38
171017_at	1.0	0.964	-0.0456	-7.92788	-0.00472		zinc finger protein 384
57130_at	1.0	0.965	0.0453	-7.92789	0.00867		ATPase type 13A1
10765_at	1.0	0.965	0.0451	-7.9279	0.00479		lysine (K)-specific demethylase 5B
221241_at	1.0	0.965	-0.045	-7.92791	-2.81e-05		chromosome 18 open reading frame 20
4040_at	1.0	0.965	0.0449	-7.92791	0.00742		low density lipoprotein receptor-related protein 6
1915_at	1.0	0.965	-0.0446	-7.92793	-0.0101		eukaryotic translation elongation factor 1 alpha 1
64321_at	1.0	0.965	0.0444	-7.92793	0.000106		SRY (sex determining region Y)-box 17
3898_at	1.0	0.965	-0.0444	-7.92793	-0.00595		ladinin 1
26009_at	1.0	0.966	0.0439	-7.92796	0.00507		zinc finger, ZZ-type containing 3
1663_at	1.0	0.966	-0.0439	-7.92796	-0.00301		DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 11 (CHL1-like helicase homolog, S. cerevisiae)
550_at	1.0	0.966	0.0434	-7.92798	0.00479		ancient ubiquitous protein 1
57096_at	1.0	0.966	0.0433	-7.92799	0.00014		retinitis pigmentosa GTPase regulator interacting protein 1
197_at	1.0	0.966	0.0431	-7.928	0.0022		alpha-2-HS-glycoprotein
8842_at	1.0	0.966	-0.0431	-7.928	-0.0113		prominin 1
100287375_at	1.0	0.966	0.0428	-7.92801	2.67e-05		hypothetical protein LOC100287375
284013_at	1.0	0.967	-0.0427	-7.92801	-0.0162		vitelline membrane outer layer 1 homolog (chicken)
91319_at	1.0	0.967	0.0424	-7.92803	0.00193		Der1-like domain family, member 3
51054_at	1.0	0.967	0.0424	-7.92803	0.00635		pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 9
140809_at	1.0	0.967	0.0423	-7.92803	0.00793		sulfiredoxin 1 homolog (S. cerevisiae)
27291_at	1.0	0.967	-0.0421	-7.92804	-2.63e-05		chromosome 10 open reading frame 28
59335_at	1.0	0.967	0.0419	-7.92805	0.00378		PR domain containing 12
84700_at	1.0	0.967	0.0419	-7.92805	2.62e-05		myosin XVIIIB
91703_at	1.0	0.967	-0.0418	-7.92806	-0.00783		aspartoacylase (aminocyclase) 3
55410_at	1.0	0.968	0.0414	-7.92807	0.0186		non-protein coding RNA 185
26152_at	1.0	0.968	0.0412	-7.92808	0.00185		zinc finger protein 337
7766_at	1.0	0.968	-0.0412	-7.92808	-0.000754		zinc finger protein 223
399818_at	1.0	0.968	0.041	-7.92809	0.00784		methyltransferase like 10
1487_at	1.0	0.968	0.0407	-7.9281	0.00378		C-terminal binding protein 1
732_at	1.0	0.968	-0.0405	-7.92811	-0.0058		complement component 8, beta polypeptide
3048_at	1.0	0.968	-0.0405	-7.92811	-0.0117		hemoglobin, gamma G
10006_at	1.0	0.968	-0.0404	-7.92812	-0.00451		abl-interactor 1
91010_at	1.0	0.969	-0.0401	-7.92813	-2.5e-05		formin-like 3
10969_at	1.0	0.969	0.0398	-7.92814	0.00515		EBNA1 binding protein 2
55172_at	1.0	0.969	-0.0397	-7.92815	-0.00307		chromosome 14 open reading frame 104
54812_at	1.0	0.969	-0.0397	-7.92815	-0.00323		aftiphilin
284382_at	1.0	0.969	-0.0395	-7.92816	-0.00216		actin-like 9
863_at	1.0	0.969	-0.0394	-7.92816	-0.00103		core-binding factor, runt domain, alpha subunit 2; translocated to, 3
197131_at	1.0	0.969	-0.0393	-7.92816	-0.00128		ubiquitin protein ligase E3 component n-recognin 1
132946_at	1.0	0.969	-0.0391	-7.92817	-0.000807		ADP-ribosylation factor-like 9
50856_at	1.0	0.969	-0.0391	-7.92817	-0.00555		C-type lectin domain family 4, member A
152206_at	1.0	0.969	-0.0391	-7.92817	-2.44e-05		coiled-coil domain containing 13
116443_at	1.0	0.97	0.0388	-7.92819	2.42e-05		glutamate receptor, ionotropic, N-methyl-D-aspartate 3A
51162_at	1.0	0.97	-0.0385	-7.9282	-0.00803		EGF-like-domain, multiple 7
181_at	1.0	0.97	-0.0383	-7.92821	-0.000215		agouti related protein homolog (mouse)
10162_at	1.0	0.97	-0.0381	-7.92821	-0.0101		lysophosphatidylcholine acyltransferase 3
57175_at	1.0	0.97	-0.038	-7.92822	-0.00145		coronin, actin binding protein, 1B
23301_at	1.0	0.971	0.0377	-7.92823	0.00742		EH domain binding protein 1
84978_at	1.0	0.971	0.0376	-7.92824	2.34e-05		FERM domain containing 5
1209_at	1.0	0.971	-0.0374	-7.92824	-0.00427		cleft lip and palate associated transmembrane protein 1
8727_at	1.0	0.971	-0.0368	-7.92827	-0.0045		catenin (cadherin-associated protein), alpha-like 1
23216_at	1.0	0.971	-0.0368	-7.92827	-0.00178		TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1
344752_at	1.0	0.972	0.0361	-7.92829	2.25e-05		arylacetamide deacetylase-like 2
9908_at	1.0	0.972	0.036	-7.9283	0.00578		GTPase activating protein (SH3 domain) binding protein 2
390940_at	1.0	0.972	0.0359	-7.9283	0.000955		similar to R28379_1
7079_at	1.0	0.972	-0.0358	-7.9283	-0.000153		TIMP metallopeptidase inhibitor 4
3812_at	1.0	0.972	-0.0358	-7.92831	-2.23e-05		killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 2
80774_at	1.0	0.972	0.0357	-7.92831	2.23e-05		LIM domain containing 2
2300_at	1.0	0.972	-0.0356	-7.92831	-2.22e-05		forkhead box L1
140738_at	1.0	0.972	-0.0355	-7.92832	-0.00534		transmembrane protein 37
8477_at	1.0	0.972	0.0353	-7.92832	0.0111		G protein-coupled receptor 65
81569_at	1.0	0.972	-0.0352	-7.92833	-2.19e-05		actin-like 8
90024_at	1.0	0.973	0.0349	-7.92834	0.00205		hypothetical LOC90024
22808_at	1.0	0.973	0.0346	-7.92835	0.00174		muscle RAS oncogene homolog
11250_at	1.0	0.973	-0.0345	-7.92835	-0.00146		G protein-coupled receptor 45
148327_at	1.0	0.973	-0.0343	-7.92836	-0.00391		cAMP responsive element binding protein 3-like 4
7267_at	1.0	0.973	-0.0342	-7.92836	-0.00269		tetratricopeptide repeat domain 3
84826_at	1.0	0.973	-0.0341	-7.92837	-0.00113		SFT2 domain containing 3
7292_at	1.0	0.973	-0.0341	-7.92837	-0.00132		tumor necrosis factor (ligand) superfamily, member 4
728450_at	1.0	0.973	0.034	-7.92837	2.12e-05		chromosome 20 open reading frame 61
57530_at	1.0	0.973	0.034	-7.92837	0.00754		cingulin
1780_at	1.0	0.974	0.0337	-7.92838	2.1e-05		dynein, cytoplasmic 1, intermediate chain 1
3759_at	1.0	0.974	0.0334	-7.92839	0.00781		potassium inwardly-rectifying channel, subfamily J, member 2
80318_at	1.0	0.974	0.0331	-7.9284	0.00326		G kinase anchoring protein 1
196527_at	1.0	0.974	0.033	-7.92841	0.00192		anoctamin 6
8839_at	1.0	0.974	0.0329	-7.92841	6.97e-05		WNT1 inducible signaling pathway protein 2
4804_at	1.0	0.974	0.0328	-7.92842	0.00584		nerve growth factor receptor
7391_at	1.0	0.974	-0.0327	-7.92842	-2.05e-05		upstream transcription factor 1
5261_at	1.0	0.974	-0.0326	-7.92842	-0.00381		phosphorylase kinase, gamma 2 (testis)
8242_at	1.0	0.975	0.0322	-7.92844	0.00276		lysine (K)-specific demethylase 5C
284029_at	1.0	0.975	0.032	-7.92844	0.0048		chromosome 17 open reading frame 44
1059_at	1.0	0.975	-0.0318	-7.92845	-0.00336		centromere protein B, 80kDa
23229_at	1.0	0.975	0.0315	-7.92846	0.00294		Cdc42 guanine nucleotide exchange factor (GEF) 9
23347_at	1.0	0.975	-0.0315	-7.92846	-0.00332		structural maintenance of chromosomes flexible hinge domain containing 1
57513_at	1.0	0.976	-0.0312	-7.92847	-0.00222		CASK interacting protein 2
54101_at	1.0	0.976	0.0309	-7.92848	0.00382		receptor-interacting serine-threonine kinase 4
55321_at	1.0	0.976	0.0308	-7.92848	0.000454		chromosome 20 open reading frame 46
56731_at	1.0	0.976	-0.0306	-7.92849	-0.00348		SLC2A4 regulator
3344_at	1.0	0.976	0.0305	-7.92849	0.00419		forkhead box N2
861_at	1.0	0.976	0.0305	-7.92849	1.9e-05		runt-related transcription factor 1
84056_at	1.0	0.976	-0.0304	-7.9285	-0.0014		katanin p60 subunit A-like 1
11342_at	1.0	0.976	-0.0302	-7.9285	-0.00407		ring finger protein 13
3983_at	1.0	0.976	-0.0301	-7.92851	-0.00247		actin binding LIM protein 1
944_at	1.0	0.976	-0.03	-7.92851	-1.91e-05		tumor necrosis factor (ligand) superfamily, member 8
8451_at	1.0	0.976	0.03	-7.92851	0.00195		cullin 4A
5098_at	1.0	0.977	0.0297	-7.92852	1.85e-05		protocadherin gamma subfamily C, 3
203238_at	1.0	0.977	-0.0297	-7.92852	-0.000365		chromosome 9 open reading frame 93
127829_at	1.0	0.977	0.0296	-7.92852	0.00242		ADP-ribosylation factor-like 8A
59350_at	1.0	0.977	-0.0294	-7.92853	-1.84e-05		relaxin/insulin-like family peptide receptor 1
196477_at	1.0	0.977	-0.0294	-7.92853	-1.83e-05		chromosome 12 open reading frame 12
353497_at	1.0	0.977	-0.0293	-7.92853	-0.00276		polymerase (DNA directed) nu
5028_at	1.0	0.977	0.0291	-7.92854	1.82e-05		purinergic receptor P2Y, G-protein coupled, 1
23361_at	1.0	0.977	-0.0291	-7.92854	-0.00267		zinc finger protein 629
80213_at	1.0	0.977	0.029	-7.92854	0.00248		TM2 domain containing 3
5341_at	1.0	0.977	0.0288	-7.92855	0.0115		pleckstrin
23548_at	1.0	0.978	0.0284	-7.92856	0.00491		tetratricopeptide repeat domain 33
9627_at	1.0	0.978	0.0282	-7.92856	0.00116		synuclein, alpha interacting protein
130535_at	1.0	0.978	0.0277	-7.92858	0.00321		potassium channel tetramerisation domain containing 18
6247_at	1.0	0.978	0.0276	-7.92858	1.72e-05		retinoschisin 1
8886_at	1.0	0.978	-0.0276	-7.92858	-0.00275		DEAD (Asp-Glu-Ala-Asp) box polypeptide 18
6709_at	1.0	0.978	-0.0275	-7.92859	-0.00593		spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)
51115_at	1.0	0.978	0.0275	-7.92859	0.00206		family with sequence similarity 82, member B
8908_at	1.0	0.979	0.0274	-7.92859	0.00806		glycogenin 2
7534_at	1.0	0.979	-0.027	-7.9286	-0.00419		tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide
3050_at	1.0	0.979	0.0268	-7.92861	0.00285		hemoglobin, zeta
9733_at	1.0	0.979	-0.0265	-7.92862	-0.00111		squamous cell carcinoma antigen recognized by T cells 3
10991_at	1.0	0.979	-0.0263	-7.92862	-0.00309		solute carrier family 38, member 3
51157_at	1.0	0.98	0.026	-7.92863	0.00151		zinc finger protein 580
203054_at	1.0	0.98	-0.026	-7.92863	-0.00138		aarF domain containing kinase 5
23258_at	1.0	0.98	0.0259	-7.92863	0.00232		DENN/MADD domain containing 5A
6508_at	1.0	0.98	0.0259	-7.92863	1.61e-05		solute carrier family 4, anion exchanger, member 3
84465_at	1.0	0.98	0.0259	-7.92863	1.61e-05		multiple EGF-like-domains 11
9149_at	1.0	0.98	0.0257	-7.92864	0.000406		dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1B
55619_at	1.0	0.98	0.0253	-7.92865	0.00376		dedicator of cytokinesis 10
10628_at	1.0	0.98	-0.0251	-7.92865	-0.0079		thioredoxin interacting protein
202559_at	1.0	0.98	0.0251	-7.92865	1.56e-05		KH domain containing, RNA binding, signal transduction associated 2
94239_at	1.0	0.981	-0.0248	-7.92866	-0.00269		H2A histone family, member V
6786_at	1.0	0.981	-0.0248	-7.92866	-0.00234		stromal interaction molecule 1
9330_at	1.0	0.981	-0.0247	-7.92866	-0.00204		general transcription factor IIIC, polypeptide 3, 102kDa
57140_at	1.0	0.981	-0.0246	-7.92867	-0.0025		arginyl aminopeptidase (aminopeptidase B)-like 1
8816_at	1.0	0.981	-0.0246	-7.92867	-0.00213		DDB1 and CUL4 associated factor 5
3654_at	1.0	0.981	0.0245	-7.92867	0.000504		interleukin-1 receptor-associated kinase 1
4610_at	1.0	0.981	0.0244	-7.92867	0.00133		v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)
3664_at	1.0	0.981	-0.0244	-7.92867	-0.00836		interferon regulatory factor 6
26184_at	1.0	0.981	0.0243	-7.92867	8.51e-05		olfactory receptor, family 1, subfamily F, member 2
80028_at	1.0	0.981	-0.0241	-7.92868	-0.00279		F-box and leucine-rich repeat protein 18
8045_at	1.0	0.981	-0.0236	-7.92869	-0.00116		Ras association (RalGDS/AF-6) domain family (N-terminal) member 7
114960_at	1.0	0.982	0.0233	-7.9287	0.00105		testis specific, 13
51091_at	1.0	0.982	0.0232	-7.9287	0.00413		Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
719_at	1.0	0.982	0.0232	-7.9287	0.00817		complement component 3a receptor 1
11331_at	1.0	0.982	0.0232	-7.9287	0.00199		prohibitin 2
80148_at	1.0	0.982	0.023	-7.92871	0.00251		PQ loop repeat containing 1
100287593_at	1.0	0.982	-0.023	-7.92871	-1.43e-05		hypothetical protein LOC100287593
83641_at	1.0	0.982	-0.023	-7.92871	-0.00264		family with sequence similarity 107, member B
9127_at	1.0	0.982	0.0229	-7.92871	1.43e-05		purinergic receptor P2X, ligand-gated ion channel, 6
10788_at	1.0	0.982	0.0226	-7.92872	0.00182		IQ motif containing GTPase activating protein 2
8408_at	1.0	0.982	0.0224	-7.92872	0.0034		unc-51-like kinase 1 (C. elegans)
6372_at	1.0	0.982	0.0224	-7.92872	0.0119		chemokine (C-X-C motif) ligand 6 (granulocyte chemotactic protein 2)
84971_at	1.0	0.983	-0.0223	-7.92873	-0.000252		ATG4 autophagy related 4 homolog D (S. cerevisiae)
284695_at	1.0	0.983	0.0221	-7.92873	0.000543		zinc finger protein 326
55149_at	1.0	0.983	0.0221	-7.92873	0.00367		mitochondrial poly(A) polymerase
343_at	1.0	0.983	-0.0217	-7.92874	-1.36e-05		aquaporin 8
305_at	1.0	0.983	-0.0217	-7.92874	-0.00338		annexin A2 pseudogene 3
3069_at	1.0	0.983	0.0212	-7.92875	0.00209		high density lipoprotein binding protein
2056_at	1.0	0.983	-0.0211	-7.92875	-0.001		erythropoietin
26290_at	1.0	0.984	0.0209	-7.92876	1.31e-05		UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 8 (GalNAc-T8)
162427_at	1.0	0.984	-0.0207	-7.92876	-0.00306		family with sequence similarity 134, member C
8464_at	1.0	0.984	0.0205	-7.92877	0.00142		suppressor of Ty 3 homolog (S. cerevisiae)
27148_at	1.0	0.984	-0.0205	-7.92877	-0.00246		serine/threonine kinase 36, fused homolog (Drosophila)
881_at	1.0	0.984	-0.0204	-7.92877	-1.27e-05		calicin
6522_at	1.0	0.984	0.0204	-7.92877	0.00461		solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)
4046_at	1.0	0.984	0.0204	-7.92877	0.00457		lymphocyte-specific protein 1
387357_at	1.0	0.984	0.0204	-7.92877	0.000138		thymocyte selection associated
79727_at	1.0	0.985	0.0195	-7.92879	0.000595		lin-28 homolog A (C. elegans)
9742_at	1.0	0.985	0.0195	-7.92879	0.0013		intraflagellar transport 140 homolog (Chlamydomonas)
80205_at	1.0	0.985	-0.0192	-7.92879	-0.0012		chromodomain helicase DNA binding protein 9
7709_at	1.0	0.985	0.0191	-7.9288	0.000808		zinc finger and BTB domain containing 17
55633_at	1.0	0.985	0.0189	-7.9288	1.18e-05		TBC1 domain family, member 22B
127540_at	1.0	0.985	0.0189	-7.9288	0.000208		high-mobility group box 4
11099_at	1.0	0.985	0.0188	-7.9288	1.17e-05		protein tyrosine phosphatase, non-receptor type 21
5597_at	1.0	0.985	0.0187	-7.9288	0.00338		mitogen-activated protein kinase 6
5297_at	1.0	0.985	0.0186	-7.92881	0.00337		phosphatidylinositol 4-kinase, catalytic, alpha
23593_at	1.0	0.985	-0.0186	-7.92881	-0.00219		heme binding protein 2
27165_at	1.0	0.986	-0.0183	-7.92881	-0.00448		glutaminase 2 (liver, mitochondrial)
374739_at	1.0	0.986	-0.0182	-7.92881	-0.000286		testis, prostate and placenta expressed
9113_at	1.0	0.986	0.0179	-7.92882	1.12e-05		LATS, large tumor suppressor, homolog 1 (Drosophila)
5875_at	1.0	0.986	-0.0175	-7.92883	-0.00276		Rab geranylgeranyltransferase, alpha subunit
170850_at	1.0	0.986	0.0172	-7.92883	1.08e-05		potassium voltage-gated channel, subfamily G, member 3
10138_at	1.0	0.987	0.0172	-7.92883	0.00149		YY1 associated factor 2
285971_at	1.0	0.987	0.0171	-7.92883	0.000171		zinc finger protein 775
150590_at	1.0	0.987	0.0169	-7.92884	1.05e-05		chromosome 2 open reading frame 15
284837_at	1.0	0.987	0.0168	-7.92884	0.000119		hypothetical LOC284837
400752_at	1.0	0.987	0.0167	-7.92884	4.28e-05		hypothetical LOC400752
219990_at	1.0	0.987	-0.0167	-7.92884	-1.04e-05		placenta-specific 1-like
920_at	1.0	0.987	0.0165	-7.92885	0.00551		CD4 molecule
10287_at	1.0	0.987	-0.016	-7.92885	-0.00377		regulator of G-protein signaling 19
56143_at	1.0	0.988	0.0159	-7.92886	0.000216		protocadherin alpha 5
90120_at	1.0	0.988	-0.0156	-7.92886	-0.00194		chromosome 9 open reading frame 69
54905_at	1.0	0.988	-0.0155	-7.92886	-0.000834		cytochrome P450, family 2, subfamily W, polypeptide 1
144245_at	1.0	0.988	0.0153	-7.92887	0.000638		asparagine-linked glycosylation 10, alpha-1,2-glucosyltransferase homolog B (yeast)
724102_at	1.0	0.988	0.0152	-7.92887	9.5e-06		small nucleolar RNA host gene 4 (non-protein coding)
64921_at	1.0	0.988	0.0152	-7.92887	0.0032		CAS1 domain containing 1
2124_at	1.0	0.988	0.0148	-7.92888	0.00386		ecotropic viral integration site 2B
11101_at	1.0	0.988	-0.0147	-7.92888	-0.00253		arginyltransferase 1
26205_at	1.0	0.989	-0.0145	-7.92888	-0.000635		glucocorticoid modulatory element binding protein 2
23149_at	1.0	0.989	0.0145	-7.92888	9.03e-06		FCH domain only 1
5590_at	1.0	0.989	-0.0142	-7.92888	-0.00282		protein kinase C, zeta
90507_at	1.0	0.989	-0.0141	-7.92889	-0.00251		secernin 2
10410_at	1.0	0.989	0.0138	-7.92889	0.00223		interferon induced transmembrane protein 3 (1-8U)
27319_at	1.0	0.989	-0.0135	-7.92889	-0.000538		basic helix-loop-helix family, member e22
10644_at	1.0	0.99	0.0133	-7.9289	0.000644		insulin-like growth factor 2 mRNA binding protein 2
79665_at	1.0	0.99	-0.0131	-7.9289	-0.00101		DEAH (Asp-Glu-Ala-His) box polypeptide 40
6603_at	1.0	0.99	0.013	-7.9289	0.00251		SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
10544_at	1.0	0.99	-0.0129	-7.9289	-0.00135		protein C receptor, endothelial
23500_at	1.0	0.99	0.0128	-7.9289	0.00217		dishevelled associated activator of morphogenesis 2
403313_at	1.0	0.99	-0.0128	-7.9289	-0.00158		phosphatidic acid phosphatase type 2 domain containing 2
901_at	1.0	0.99	-0.0126	-7.92891	-0.00139		cyclin G2
5195_at	1.0	0.99	-0.0124	-7.92891	-0.00112		peroxisomal biogenesis factor 14
22919_at	1.0	0.99	0.0123	-7.92891	0.00283		microtubule-associated protein, RP/EB family, member 1
6711_at	1.0	0.991	0.0121	-7.92891	0.00114		spectrin, beta, non-erythrocytic 1
128308_at	1.0	0.991	-0.0117	-7.92892	-0.00116		mitochondrial ribosomal protein L55
204801_at	1.0	0.991	0.0117	-7.92892	0.00155		NLR family, pyrin domain containing 11
51035_at	1.0	0.991	0.0115	-7.92892	0.000709		UBX domain protein 1
256979_at	1.0	0.991	0.011	-7.92893	0.000162		Sad1 and UNC84 domain containing 3
6315_at	1.0	0.991	0.0109	-7.92893	6.81e-06		ATXN8 opposite strand (non-protein coding)
130916_at	1.0	0.991	0.0109	-7.92893	0.00041		MTERF domain containing 2
9745_at	1.0	0.991	0.0109	-7.92893	6.78e-06		zinc finger protein 536
151531_at	1.0	0.992	-0.0108	-7.92893	-0.00991		uridine phosphorylase 2
728431_at	1.0	0.992	-0.0106	-7.92893	-0.00142		hypothetical LOC728431
2779_at	1.0	0.992	0.0105	-7.92893	6.55e-06		guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 1
155400_at	1.0	0.992	-0.0105	-7.92893	-0.00166		NOP2/Sun domain family, member 5 pseudogene 1
9467_at	1.0	0.992	0.0101	-7.92894	0.00204		SH3-domain binding protein 5 (BTK-associated)
192670_at	1.0	0.992	-0.01	-7.92894	-0.000586		eukaryotic translation initiation factor 2C, 4
51084_at	1.0	0.992	-0.00979	-7.92894	-0.00238		crystallin, lambda 1
440104_at	1.0	0.993	-0.00927	-7.92895	-5.77e-05		hypothetical LOC440104
7358_at	1.0	0.993	-0.00925	-7.92895	-0.00261		UDP-glucose 6-dehydrogenase
100288551_at	1.0	0.993	0.00924	-7.92895	5.76e-06		hypothetical protein LOC100288551
3684_at	1.0	0.993	0.00875	-7.92895	0.00301		integrin, alpha M (complement component 3 receptor 3 subunit)
4072_at	1.0	0.993	-0.00844	-7.92895	-0.00177		epithelial cell adhesion molecule
4321_at	1.0	0.993	-0.00836	-7.92895	-5.21e-06		matrix metallopeptidase 12 (macrophage elastase)
6754_at	1.0	0.994	0.00827	-7.92896	5.15e-06		somatostatin receptor 4
2123_at	1.0	0.994	-0.00803	-7.92896	-0.00298		ecotropic viral integration site 2A
100288490_at	1.0	0.994	0.00802	-7.92896	5e-06		hypothetical protein LOC100288490
79755_at	1.0	0.994	-0.00802	-7.92896	-5.01e-06		zinc finger protein 750
51340_at	1.0	0.994	0.00786	-7.92896	0.0011		crooked neck pre-mRNA splicing factor-like 1 (Drosophila)
8698_at	1.0	0.994	0.00754	-7.92896	0.000564		sphingosine-1-phosphate receptor 4
10399_at	1.0	0.994	-0.00754	-7.92896	-0.000463		guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1
100130992_at	1.0	0.994	-0.00751	-7.92896	-4.68e-06		similar to hCG2017625
10254_at	1.0	0.994	0.00733	-7.92896	0.000411		signal transducing adaptor molecule (SH3 domain and ITAM motif) 2
5636_at	1.0	0.994	-0.00704	-7.92897	-0.00126		phosphoribosyl pyrophosphate synthetase-associated protein 2
100287308_at	1.0	0.995	0.007	-7.92897	0.000343		similar to ubiquitin associated protein 1
717_at	1.0	0.995	-0.00692	-7.92897	-0.000528		complement component 2
125150_at	1.0	0.995	-0.0069	-7.92897	-0.000593		zinc finger, SWIM-type containing 7
3695_at	1.0	0.995	0.00659	-7.92897	0.000797		integrin, beta 7
7770_at	1.0	0.995	-0.00658	-7.92897	-0.000604		zinc finger protein 227
